ID,HouseType,Size,MonthlyRentals,City,Sauna,Balcony,Address,Latitude,Longitude,Number_Of_Rooms
14083,kerrostalo,64.5,1493,Helsinki,0,0,"Melkonkatu 22, 00210, Helsinki",60.1520952,24.8822615,2
3026,kerrostalo,15,1495,Helsinki,0,0,"Eerikinkatu 24, 00100, Helsinki",60.1660782,24.932289,1
13717,kerrostalo,78,1495,Helsinki,0,0,"Meripuistotie 7, 00200, Helsinki",60.16039805,24.88994816,3
15093,kerrostalo,51,1495,Helsinki,0,0,"Fredikanterassi 3, 00520, Helsinki",,,2
1631,kerrostalo,78,1495,Helsinki,1,0,"Korppaanmäentie 1, 00300, Helsinki",60.2079196,24.8920209,3
4473,kerrostalo,,1496,Helsinki,0,0,"Kaarenjalka 5, 00940, Helsinki",60.23729195,25.07488651,0
4113,omakotitalo,63.5,1498,Helsinki,0,0,"Linnankatu 11, 00160, Helsinki",60.1654318,24.9708435,2
8113,kerrostalo,68.5,1499,Helsinki,0,0,"Matruusinkatu 2, 00160, Helsinki",60.1667679,24.9748858,3
898,kerrostalo,57,1499,Helsinki,0,1,"Merikasarminkatu 12, 00160, Helsinki",60.1673587,24.9749192,2
13148,kerrostalo,90.5,1499,Helsinki,0,0,"Tilkankatu 2, 00300, Helsinki",60.2035408,24.8953933,4
7729,kerrostalo,71.5,1499,Helsinki,0,0,"Ida Aalbergin, 00400, Helsinki",60.2304113,24.90026,4
7731,kerrostalo,71.5,1499,Helsinki,0,0,"Ida Aalbergin, 00400, Helsinki",60.2304113,24.90026,4
7736,kerrostalo,71.5,1499,Helsinki,0,0,"Ida Aalbergin, 00400, Helsinki",60.2304113,24.90026,4
7737,kerrostalo,71.5,1499,Helsinki,0,0,"Ida Aalbergin, 00400, Helsinki",60.2304113,24.90026,4
14801,kerrostalo,51,1500,Helsinki,0,1,"Ruoholahdenkatu 6, 00180, Helsinki",60.1660129,24.9291175,2
8233,kerrostalo,32,1500,Helsinki,0,0,"Meritullinkatu 13, 00170, Helsinki",60.1725567,24.95899577,2
15443,kerrostalo,113,1500,Helsinki,0,1,"Dosentintie 3, 00330, Helsinki",60.20059995,24.87500767,3
4519,kerrostalo,26,1500,Helsinki,0,0,"Korkeavuorenkatu 31-33, 00130, Helsinki",60.1648773,24.9461386,1
10206,kerrostalo,,1500,Helsinki,0,0,"Minna Canthin, 00250, Helsinki",60.1869906,24.9164266,3
14529,kerrostalo,25,1507,Helsinki,0,0,"Lönnrotinkatu 41, 00180, Helsinki",60.16270255,24.92716824,1
16927,kerrostalo,34,1507,Helsinki,1,0,"Iso Roobertinkatu, 00120, Helsinki",60.1627753,24.9392558,1
3536,kerrostalo,26,1511,Helsinki,0,0,"Pursimiehenkatu 5, 00150, Helsinki",60.1605386,24.9408019,1
9598,kerrostalo,72,1512,Helsinki,0,0,"Liisankatu 14, 00170, Helsinki",60.1739514,24.9549279,3
8054,kerrostalo,31,1514,Helsinki,0,1,"Aleksis Kiven, 00510, Helsinki",60.1900727,24.9509449,1
9957,kerrostalo,37,1514,Helsinki,0,0,"Kustaankatu 4a, 00500, Helsinki",60.1900765,24.95671,1
8556,kerrostalo,34,1514,Helsinki,0,0,"Inkoonkatu 8, 00520, Helsinki",60.1934649,24.9413165,1
972,kerrostalo,90,1514,Helsinki,1,0,"Kirsitie 4, 00760, Helsinki",60.26886345,25.07180265,4
12589,kerrostalo,27,1514,Helsinki,0,0,"Franzeninkatu 22, 00530, Helsinki",60.1853394,24.9534825,1
15786,rivitalo,34,1514,Helsinki,0,0,"Sturenkatu 36, 00550, Helsinki",60.1955919,24.9587651,1
7126,kerrostalo,34,1516,Helsinki,0,0,"Iiluodontie 3, 00990, Helsinki",60.20488125,25.14658033,1
5033,kerrostalo,80.5,1520,Helsinki,0,0,"Bertha Pauligin, 00990, Helsinki",60.2064103,25.1492559,4
11232,kerrostalo,74.5,1520,Helsinki,0,0,"Kauppakartanonkatu 7, 00930, Helsinki",60.2084012,25.08294745,3
16237,puutalo-osake,20,1523,Helsinki,0,0,"Wavulinintie 1, 00210, Helsinki",60.1540656,24.87893701,1
11196,paritalo,24,1523,Helsinki,0,0,"Wavulinintie 1, 00210, Helsinki",60.1540656,24.87893701,1
6240,kerrostalo,99.5,1525,Helsinki,1,1,"Tollinpolku 1, 00410, Helsinki",60.2464397,24.86894071,4
10357,kerrostalo,69.5,1526,Helsinki,1,0,"Tyynenmerenkatu 3, 00220, Helsinki",60.15879,24.9212703,3
8928,kerrostalo,74,1529,Helsinki,0,0,"Rakuunantie 17, 00330, Helsinki",60.2020547,24.88350781,3
7199,kerrostalo,76.5,1529,Helsinki,0,0,"Rakuunantie 17, 00330, Helsinki",60.2020547,24.88350781,3
11534,rivitalo,64.5,1530,Helsinki,0,0,"Karibiankuja 4, 00220, Helsinki",,,3
2175,kerrostalo,65,1533,Helsinki,0,0,"Tarkkampujankatu 14, 00150, Helsinki",60.1607927,24.9441065,2
2743,rivitalo,98,1538,Helsinki,0,0,"Pajupillintie 28, 00420, Helsinki",60.2430755,24.8871637,4
11482,kerrostalo,64.5,1540,Helsinki,0,0,"Karibiankuja 4, 00220, Helsinki",,,3
11456,kerrostalo,64.5,1545,Helsinki,0,0,"Karibiankuja 4, 00220, Helsinki",,,3
10672,kerrostalo,90,1549,Helsinki,0,0,"Tilkankatu 2, 00300, Helsinki",60.2035408,24.8953933,4
7738,kerrostalo,71.5,1549,Helsinki,0,0,"Ida Aalbergin, 00400, Helsinki",60.2304113,24.90026,4
7758,puutalo-osake,71.5,1549,Helsinki,0,0,"Ida Aalbergin, 00400, Helsinki",60.2304113,24.90026,4
468,kerrostalo,78.5,1550,Helsinki,0,0,"Muotoilijanpiha 6, 00560, Helsinki",60.20962115,24.98145088,2
1418,kerrostalo,63.5,1550,Helsinki,0,0,"Yhteiskouluntie 3, 00320, Helsinki",60.2130071,24.887936,2
1439,kerrostalo,63.5,1550,Helsinki,0,0,"Yhteiskouluntie 3, 00320, Helsinki",60.2130071,24.887936,2
15981,kerrostalo,,1550,Helsinki,0,0,"Säästöpankinranta 8, 00530, Helsinki",60.1786937,24.9462995,0
15410,kerrostalo,53.5,1550,Helsinki,1,0,"Hietalahdenranta 5c, 00120, Helsinki",60.1613242,24.9300178,2
11505,kerrostalo,66,1550,Helsinki,0,0,"Karibiankuja 4, 00220, Helsinki",,,3
2879,kerrostalo,69,1550,Helsinki,1,0,"Eerikinkatu 41, 00180, Helsinki",60.1639254,24.9255409,3
8664,kerrostalo,69,1550,Helsinki,1,0,"Eerikinkatu 41, 00180, Helsinki",60.1639254,24.9255409,3
1115,kerrostalo,64.36,1550,Helsinki,0,0,"Mariankatu 13b, 00170, Helsinki",60.1690624,24.9568547,3
8221,kerrostalo,32,1550,Helsinki,0,0,"Oikokatu 15, 00170, Helsinki",60.175994,24.9551053,1
14721,kerrostalo,,1550,Helsinki,0,0,"Uudenmaankatu 33, 00120, Helsinki",60.1635871,24.9384848,1
14500,kerrostalo,52,1550,Helsinki,0,0,"Prinssintie 2, 00820, Helsinki",60.2032937,25.0606329,2
11573,rivitalo,85,1550,Helsinki,1,0,"Strömsinlahdenkuja 2, 00820, Helsinki",60.2013299,25.06770755,4
4936,kerrostalo,96,1550,Helsinki,0,0,"penttiläntie 5, 00740, Helsinki",60.2817711,25.0086167,0
3888,kerrostalo,73,1550,Helsinki,1,0,"Kutomotie 12a, 00380, Helsinki",60.214396,24.87153745,3
9252,rivitalo,70,1550,Helsinki,1,0,"Jääkärinkatu 7, 00150, Helsinki",60.1602682,24.9448692,2
3069,kerrostalo,132,1550,Helsinki,0,0,"Leväluhdantie 8, 00940, Helsinki",60.2402581,25.0940449,5
1757,kerrostalo,86,1553,Helsinki,0,0,"Klaavuntie 8-10, 00910, Helsinki",60.2126299,25.0955926,4
13369,kerrostalo,54,1554,Helsinki,0,0,"Punanotkonkatu 2, 00130, Helsinki",60.16261785,24.94788147,2
8765,kerrostalo,70,1567,Helsinki,0,0,"Länsisatamankatu 26, 00220, Helsinki",60.15685805,24.91280154,3
6777,kerrostalo,59,1568,Helsinki,1,0,"Linnankatu 10, 00160, Helsinki",60.1655514,24.9697871,2
195,kerrostalo,51.5,1569,Helsinki,0,0,"Pohjoinen Rautatiekatu, 00100, Helsinki",60.1712613,24.932175,2
4145,kerrostalo,93,1571,Helsinki,0,0,"Hopeatie 9, 00440, Helsinki",60.2283136,24.88460987,4
1264,kerrostalo,74.5,1573,Helsinki,0,1,"Runeberginkatu 4, 00100, Helsinki",60.168724,24.9275759,3
633,kerrostalo,74.5,1575,Helsinki,1,0,"Kutomotie 12a, 00380, Helsinki",60.214396,24.87153745,3
8727,kerrostalo,74.5,1575,Helsinki,1,0,"Kutomotie 12a, 00380, Helsinki",60.214396,24.87153745,3
10510,kerrostalo,73,1576,Helsinki,0,0,"Katariina Saksilaisen, 00560, Helsinki",60.2173644,24.9830992,3
11135,luhtitalo,71,1576,Helsinki,1,0,"Lönnrotinkatu 30, 00180, Helsinki",60.1640843,24.9317131,2
11850,kerrostalo,57,1580,Helsinki,0,1,"Fleminginkatu 25, 00500, Helsinki",60.1891392,24.9532319,2
1403,kerrostalo,74.5,1580,Helsinki,0,0,"Yhteiskouluntie 3, 00320, Helsinki",60.2130071,24.887936,3
11500,kerrostalo,67,1580,Helsinki,1,0,"Karibiankuja 4, 00220, Helsinki",,,3
11529,kerrostalo,,1580,Helsinki,1,0,"Karibiankuja 4, 00220, Helsinki",,,3
6797,kerrostalo,68,1580,Helsinki,1,0,"Saukonpaadenranta 4, 00180, Helsinki",60.1592004,24.9084424,3
222,kerrostalo,60,1580,Helsinki,0,0,"Laivastokatu 12, 00160, Helsinki",60.168668,24.966782,2
12134,kerrostalo,59,1580,Helsinki,0,0,"Satamakatu 3, 00160, Helsinki",60.1673444,24.9621336,0
13666,kerrostalo,70,1580,Helsinki,0,0,"Museokatu 30, 00100, Helsinki",60.1749235,24.924977,3
6428,kerrostalo,67,1585,Helsinki,1,0,"Karibiankuja 4, 00220, Helsinki",,,3
11501,kerrostalo,67,1585,Helsinki,1,0,"Karibiankuja 4, 00220, Helsinki",,,3
6591,kerrostalo,89.5,1590,Helsinki,1,0,"Rörstrandinkatu 4, 00560, Helsinki",60.20618205,24.97846666,3
1420,kerrostalo,74.5,1590,Helsinki,0,0,"Yhteiskouluntie 3, 00320, Helsinki",60.2130071,24.887936,3
11483,kerrostalo,67,1590,Helsinki,1,0,"Karibiankuja 4, 00220, Helsinki",,,3
11514,kerrostalo,67,1590,Helsinki,1,0,"Karibiankuja 4, 00220, Helsinki",,,3
1220,kerrostalo,70.5,1590,Helsinki,0,0,"Arielinkatu 10, 00540, Helsinki",60.1847298,24.9792041,3
4023,kerrostalo,77,1590,Helsinki,0,0,"Kalevankatu 47, 00180, Helsinki",60.1644339,24.9295026,3
17110,kerrostalo,21,1591,Helsinki,0,0,"Mannerheimintie 170, 00280, Helsinki",60.2078931,24.8993509,1
16230,kerrostalo,22,1591,Helsinki,0,0,"Mannerheimintie 170, 00280, Helsinki",60.2078931,24.8993509,1
7330,kerrostalo,23,1591,Helsinki,0,0,"Mannerheimintie 170, 00280, Helsinki",60.2078931,24.8993509,1
15100,kerrostalo,55,1595,Helsinki,0,0,"Fredikanterassi 3, 00520, Helsinki",,,3
15101,kerrostalo,55.5,1595,Helsinki,0,0,"Fredikanterassi 3, 00520, Helsinki",,,3
3007,kerrostalo,106.5,1595,Helsinki,0,0,"Kahvipavunkuja 4, 00990, Helsinki",60.2053115,25.1495446,3
11522,kerrostalo,68.5,1598,Helsinki,1,0,"Karibiankuja 4, 00220, Helsinki",,,3
8768,kerrostalo,66,1599,Helsinki,0,0,"Fredrikinkatu 69, 00100, Helsinki",60.1706428,24.9284787,2
16224,kerrostalo,59.5,1599,Helsinki,0,0,"Amiraalinkatu 2, 00160, Helsinki",60.1663072,24.9734989,3
8512,luhtitalo,82.5,1599,Helsinki,1,0,"Takomotie 21, 00380, Helsinki",60.2172759,24.8696245,4
7590,kerrostalo,84.5,1600,Helsinki,1,0,"Kyytimiehenkatu 1, 00770, Helsinki",60.2614256,25.0697483,4
8248,kerrostalo,18,1600,Helsinki,0,0,"Huvilakatu 13-15, 00150, Helsinki",60.15563,24.943932,1
8698,kerrostalo,80,1600,Helsinki,0,0,"Caloniuksenkatu 7, 00100, Helsinki",60.1743811,24.9209584,3
7278,kerrostalo,77,1600,Helsinki,1,1,"Haapaniemenkatu 3, 00530, Helsinki",60.1815907,24.9568907,3
8246,kerrostalo,23,1600,Helsinki,0,0,"Malagankatu 2, 00220, Helsinki",60.1579736,24.9134376,1
8240,kerrostalo,42,1600,Helsinki,0,0,"Hakaniemenkatu 9, 00530, Helsinki",60.17911305,24.95503022,1
8234,kerrostalo,42,1600,Helsinki,0,0,"Kristianinkatu 3, 00170, Helsinki",60.1758582,24.958959,1
12772,paritalo,79,1600,Helsinki,0,0,"Tehtaankatu 12, 00140, Helsinki",60.1584639,24.9500287,0
4469,kerrostalo,26,1601,Helsinki,0,0,"nan nan, 00240, Helsinki",60.1674098,24.9425769,0
6728,kerrostalo,127.5,1604,Helsinki,1,0,"katu 3, 00560, Helsinki",60.1674098,24.9425769,4
11533,kerrostalo,68.5,1605,Helsinki,1,0,"Karibiankuja 4, 00220, Helsinki",,,3
12482,kerrostalo,90.5,1611,Helsinki,1,0,"Yliskyläntie 2, 00840, Helsinki",60.18105695,25.05204003,3
17339,kerrostalo,55,1613,Helsinki,0,0,"Tyynelänkuja 2, 00780, Helsinki",60.2533164,24.99505164,2
17320,kerrostalo,44,1613,Helsinki,0,0,"Rakuunantie 12, 00330, Helsinki",60.1995011,24.8847745,2
16587,kerrostalo,84,1615,Helsinki,0,0,"Kutomotie 9, 00380, Helsinki",60.21588545,24.87115705,0
14570,kerrostalo,79.5,1620,Helsinki,0,0,"Linnankatu 3, 00160, Helsinki",60.1663792,24.96687202,2
15844,kerrostalo,36.5,1622,Helsinki,0,0,"Kristianinkatu 11-13, 00170, Helsinki",60.1756966,24.9567696,1
16625,kerrostalo,57,1622,Helsinki,0,0,"Kristianinkatu 11-13, 00170, Helsinki",60.1756966,24.9567696,1
703,kerrostalo,75,1623,Helsinki,1,0,"Jätkäsaarenkuja 16, 00220, Helsinki",60.1583938,24.9165347,3
6903,kerrostalo,74,1625,Helsinki,0,0,"Luoteisväylä 35, 00200, Helsinki",60.1684748,24.85912719,3
7255,rivitalo,77.5,1627,Helsinki,1,1,"Itämerenkatu 26, 00180, Helsinki",60.163001,24.908296,3
13363,kerrostalo,54,1629,Helsinki,0,1,"Punanotkonkatu 2, 00130, Helsinki",60.16261785,24.94788147,2
7961,luhtitalo,75.5,1629,Helsinki,1,0,"Teollisuuskatu 22, 00520, Helsinki",60.19510965,24.9440188,3
14892,kerrostalo,99,1630,Helsinki,1,0,"NALLENMÄENTIE 5, 00700, Helsinki",60.24668135,25.03615522,4
16474,luhtitalo,31,1635,Helsinki,0,0,"Fleminginkatu 13, 00500, Helsinki",60.1862047,24.95356321,1
11868,kerrostalo,46,1635,Helsinki,0,0,"Harjutori 8, 00500, Helsinki",60.1867975,24.9580498,1
6937,paritalo,32,1635,Helsinki,0,0,"Toinen linja, 00530, Helsinki",60.1804888,24.9512389,1
8162,kerrostalo,76.5,1638,Helsinki,0,0,"Katariina Saksilaisen, 00560, Helsinki",60.2173644,24.9830992,3
8447,kerrostalo,69.5,1643,Helsinki,1,0,"Tyynenmerenkatu 3, 00220, Helsinki",60.15879,24.9212703,3
10841,kerrostalo,73,1644,Helsinki,1,0,"Tyynenmerenkatu 3, 00220, Helsinki",60.15879,24.9212703,3
4165,kerrostalo,71,1647,Helsinki,0,0,"LINNANKOSKENKATU 4, 00250, Helsinki",60.18530065,24.92011348,3
9796,kerrostalo,71,1647,Helsinki,0,0,"LINNANKOSKENKATU 4, 00250, Helsinki",60.18530065,24.92011348,2
4166,kerrostalo,71,1647,Helsinki,0,0,"LINNANKOSKENKATU 4, 00250, Helsinki",60.18530065,24.92011348,3
5055,paritalo,97,1649,Helsinki,1,0,"Korppaanmäentie 21, 00300, Helsinki",60.2067744,24.89179224,4
16532,kerrostalo,27,1650,Helsinki,0,0,"Bulevardi 12, 00120, Helsinki",60.1654258,24.9405552,2
3603,kerrostalo,88,1650,Helsinki,0,0,"Pitkänsillanranta 15, 00530, Helsinki",60.1768782,24.950055,1
13665,kerrostalo,70,1650,Helsinki,0,0,"Museokatu 30, 00100, Helsinki",60.1749235,24.924977,3
4633,kerrostalo,86,1650,Helsinki,0,0,"Vänrikki Stoolinkatu, 00100, Helsinki",60.174999,24.9269923,2
6493,kerrostalo,108,1655,Helsinki,1,1,"Tollinpolku 1, 00410, Helsinki",60.2464397,24.86894071,4
4729,kerrostalo,88,1659,Helsinki,1,0,"Tilkankatu 6, 00300, Helsinki",60.2031565,24.8944367,4
14671,kerrostalo,78,1660,Helsinki,0,0,"Välimerenkatu 10, 00220, Helsinki",60.159342,24.9174282,3
3983,kerrostalo,102,1666,Helsinki,1,0,"Puuskarinne 7, 00850, Helsinki",60.1718892,25.08231161,4
17181,kerrostalo,40,1675,Helsinki,0,0,"Caloniuksenkatu 5, 00100, Helsinki",60.1741316,24.9205316,1
17188,kerrostalo,25,1675,Helsinki,0,1,"Vuorikatu 22, 00100, Helsinki",60.1728054,24.9471295,1
11701,luhtitalo,48.5,1680,Helsinki,0,0,"Bahamankatu 10, 00220, Helsinki",60.15579485,24.90736027,0
13833,kerrostalo,25,1680,Helsinki,0,0,"Tenderinlenkki 12, 00520, Helsinki",60.2003162,24.92860245,1
624,kerrostalo,55,1680,Helsinki,0,0,"nan nan, 00920, Helsinki",60.252,25.0448,0
15199,kerrostalo,75,1685,Helsinki,1,0,"Jätkäsaarenkuja 16, 00220, Helsinki",60.1583938,24.9165347,3
518,rivitalo,45,1690,Helsinki,0,0,"Kankurinkatu 7, 00150, Helsinki",60.1596308,24.9368365,0
626,kerrostalo,25,1691,Helsinki,0,0,"Mannerheimintie 170, 00280, Helsinki",60.2078931,24.8993509,1
7210,kerrostalo,88.5,1695,Helsinki,1,0,"Taavetinaukio 3, 00300, Helsinki",60.1997139,24.8953513,4
5917,kerrostalo,90,1695,Helsinki,0,0,"Tilkankatu 2, 00300, Helsinki",60.2035408,24.8953933,4
15483,kerrostalo,78.5,1695,Helsinki,1,0,"Itämerenkatu 30, 00180, Helsinki",60.1629349,24.9061837,3
7395,kerrostalo,63.5,1699,Helsinki,1,0,"Pohjoinen Rautatiekatu, 00100, Helsinki",60.1712613,24.932175,2
4,rivitalo,77.5,1699,Helsinki,1,0,"Junonkatu 4, 00540, Helsinki",60.1843699,24.98089241,3
4937,kerrostalo,63.5,1699,Helsinki,1,0,"Lönnrotinkatu 32, 00180, Helsinki",60.163782,24.9315008,2
1436,kerrostalo,72,1700,Helsinki,0,0,"Yhteiskouluntie 3, 00320, Helsinki",60.2130071,24.887936,2
7617,kerrostalo,74.6,1700,Helsinki,0,0,"Lokkalantie 14, 00330, Helsinki",60.19933055,24.87953667,3
8218,kerrostalo,37,1700,Helsinki,0,0,"Hämeentie 23, 00500, Helsinki",60.1866485,24.9616666,1
8153,kerrostalo,64,1700,Helsinki,0,0,"Huvilakatu 8, 00150, Helsinki",60.1555939,24.943949,2
17137,kerrostalo,60,1702,Helsinki,1,1,"Aarteenetsijäntie 8, 00970, Helsinki",60.239424,25.105238,2
15500,kerrostalo,31,1707,Helsinki,0,0,"Vuorikatu 6, 00100, Helsinki",60.1721982,24.9474307,1
7335,kerrostalo,37,1707,Helsinki,0,0,"Fredrikinkatu 30, 00120, Helsinki",60.165055,24.9357583,1
8853,kerrostalo,81,1710,Helsinki,1,0,"Kauppalantie 2, 00320, Helsinki",60.2168539,24.8958581,3
17010,kerrostalo,,1713,Helsinki,1,0,"Näyttelijäntie 14, 00400, Helsinki",60.2297725,24.89614404,2
7555,kerrostalo,87.5,1719,Helsinki,1,0,"Kotisaarenkatu 3, 00560, Helsinki",60.2026084,24.970592,3
2891,kerrostalo,81,1730,Helsinki,0,0,"Eerikinkatu 15-17, 00100, Helsinki",60.1664361,24.932844,3
17250,kerrostalo,32,1740,Helsinki,0,0,"Kasarmikatu 28, 00130, Helsinki",60.1640211,24.9478262,1
8476,kerrostalo,73.5,1750,Helsinki,1,0,"Tyynenmerenkatu 5, 00220, Helsinki",60.15800875,24.9213978,3
7784,kerrostalo,62,1750,Helsinki,1,0,"Korkeavuorenkatu 33, 00130, Helsinki",60.1648773,24.9461386,2
6547,kerrostalo,78,1750,Helsinki,1,0,"Köydenpunojankatu 4, 00180, Helsinki",60.1626207,24.9256576,3
14792,kerrostalo,56,1750,Helsinki,0,0,"Lapinlahdenkatu 25, 00180, Helsinki",60.1673276,24.9253195,2
9072,luhtitalo,,1750,Helsinki,1,0,"Lönnrotinkatu 30, 00180, Helsinki",60.1640843,24.9317131,2
13356,kerrostalo,,1750,Helsinki,0,0,"Punanotkonkatu 2, 00140, Helsinki",60.16261785,24.94788147,2
13896,paritalo,52,1750,Helsinki,0,0,"Ristiretkeläistenkatu 17, 00710, Helsinki",60.2286743,24.9894975,0
12762,paritalo,29,1752,Helsinki,0,0,"Messeniuksenkatu 11, 00250, Helsinki",60.1884418,24.9134693,2
10461,kerrostalo,80,1760,Helsinki,1,0,"Huopalahdentie 19, 00330, Helsinki",60.2037254,24.8810838,3
12476,kerrostalo,82.5,1760,Helsinki,1,1,"Tallberginkatu 3, 00180, Helsinki",60.1624235,24.90428823,3
12121,kerrostalo,102,1765,Helsinki,0,0,"Linnankatu 3, 00160, Helsinki",60.1663792,24.96687202,4
13192,kerrostalo,27,1766,Helsinki,0,0,"Lapinlahdenkatu 8, 00180, Helsinki",60.1668687,24.9259458,1
13214,kerrostalo,105,1770,Helsinki,0,0,"Kauppakartanonkatu 7, 00930, Helsinki",60.2084012,25.08294745,4
14156,kerrostalo,47,1772,Helsinki,0,0,"Vuorenpeikontie 5, 00820, Helsinki",60.2013658,25.05508216,2
13190,kerrostalo,36,1774,Helsinki,0,0,"Viipurinkatu 31, 00520, Helsinki",60.1924198,24.9363991,2
17162,kerrostalo,55,1774,Helsinki,0,1,"Neitsytsaarentie 3, 00960, Helsinki",60.22271695,25.1400372,2
5199,kerrostalo,89.5,1775,Helsinki,1,0,"Rauhankatu 11, 00170, Helsinki",60.1717414,24.956032,2
10001,kerrostalo,50,1781,Helsinki,0,1,"Korppaanmäentie 17, 00300, Helsinki",60.205558,24.89271012,2
5089,kerrostalo,42,1785,Helsinki,0,1,"Pajupillintie 26, 00420, Helsinki",60.24269455,24.88731945,2
17103,kerrostalo,51,1785,Helsinki,0,0,"Sulkapolku 4, 00370, Helsinki",60.2250318,24.85681775,2
13487,kerrostalo,51,1790,Helsinki,0,0,"Malagankatu 7, 00220, Helsinki",60.1567383,24.914052,2
14793,kerrostalo,78,1790,Helsinki,0,0,"Välimerenkatu 10, 00220, Helsinki",60.159342,24.9174282,3
15438,kerrostalo,71.5,1790,Helsinki,0,0,"Tavaststjernankatu 17, 00250, Helsinki",60.187337,24.9159128,0
1840,kerrostalo,89.2,1790,Helsinki,1,0,"nan nan, 00170, Helsinki",60.1674098,24.9425769,3
13365,kerrostalo,61.5,1792,Helsinki,0,0,"Punanotkonkatu 2, 00140, Helsinki",60.16261785,24.94788147,3
16624,kerrostalo,54,1793,Helsinki,1,1,"Limonadikuja 6, 00390, Helsinki",60.2380522,24.8510775,2
15898,kerrostalo,81,1795,Helsinki,0,0,"Kauppakartanonkatu 7, 00930, Helsinki",60.2084012,25.08294745,2
14620,kerrostalo,59,1795,Helsinki,0,0,"Linnankatu 3, 00160, Helsinki",60.1663792,24.96687202,2
13357,kerrostalo,63,1799,Helsinki,0,0,"Punanotkonkatu 2, 00140, Helsinki",60.16261785,24.94788147,3
8249,kerrostalo,28,1800,Helsinki,0,0,"Huvilakatu 20-22, 00150, Helsinki",60.1555939,24.943949,1
8237,kerrostalo,27,1800,Helsinki,0,0,"Malminkatu 38, 00100, Helsinki",60.1679495,24.92466101,1
8228,kerrostalo,64,1800,Helsinki,1,1,"Radiokatu 10, 00240, Helsinki",60.20204185,24.92131596,2
15120,kerrostalo,,1800,Helsinki,0,0,"Fredrikinkatu 27, 00120, Helsinki",60.1627751,24.9394024,2
17108,kerrostalo,38,1822,Helsinki,0,0,"Mannerheimintie 170, 00280, Helsinki",60.2078931,24.8993509,1
745,kerrostalo,40,1822,Helsinki,0,0,"Mannerheimintie 170, 00280, Helsinki",60.2078931,24.8993509,1
17004,kerrostalo,34,1836,Helsinki,0,0,"Mannerheimintie 170, 00280, Helsinki",60.2078931,24.8993509,2
16889,kerrostalo,44,1836,Helsinki,0,0,"Mannerheimintie 170, 00280, Helsinki",60.2078931,24.8993509,2
1410,kerrostalo,80,1840,Helsinki,0,0,"Yhteiskouluntie 3, 00320, Helsinki",60.2130071,24.887936,3
3971,kerrostalo,85,1850,Helsinki,1,1,"Lontoonkatu 10, 00560, Helsinki",60.2034745,24.9734044,4
6746,kerrostalo,81,1850,Helsinki,0,0,"Kauppakartanonkatu 7, 00930, Helsinki",60.2084012,25.08294745,2
7164,kerrostalo,85,1850,Helsinki,1,0,"Tyynenmerenkatu 5, 00220, Helsinki",60.15800875,24.9213978,3
3939,kerrostalo,69,1850,Helsinki,0,0,"Annankatu 22, 00100, Helsinki",60.1666444,24.9369664,3
15567,kerrostalo,75,1850,Helsinki,0,0,"Köydenpunojankatu 1, 00180, Helsinki",60.1638033,24.9242081,2
11688,kerrostalo,77,1850,Helsinki,0,0,"Lönnrotinkatu 33-35, 00180, Helsinki",60.163873,24.9311155,3
8236,kerrostalo,30,1850,Helsinki,0,0,"Malminrinne 2, 00100, Helsinki",60.1666438,24.9304941,2
10377,kerrostalo,99.5,1850,Helsinki,1,0,"Yrttimaantie 6, 00740, Helsinki",60.26757915,24.99452703,4
6116,kerrostalo,78,1855,Helsinki,0,0,"Linnankatu 11, 00160, Helsinki",60.1654318,24.9708435,3
13370,kerrostalo,70.5,1870,Helsinki,0,0,"Punanotkonkatu 2, 00130, Helsinki",60.16261785,24.94788147,2
13907,rivitalo,75,1878,Helsinki,0,0,"Santakatu 12, 00180, Helsinki",60.1624733,24.9166967,0
4419,kerrostalo,75,1879,Helsinki,0,0,"Fleminginkatu 10, 00530, Helsinki",60.1857626,24.9529871,3
16469,kerrostalo,67,1881,Helsinki,0,0,"Neitsytpolku 9, 00140, Helsinki",60.1582384,24.9494749,2
6814,kerrostalo,78,1890,Helsinki,0,0,"Karl Collanin, 00180, Helsinki",60.1588935,24.9079542,0
5175,kerrostalo,104,1890,Helsinki,0,0,"Alppikatu 3, 00530, Helsinki",60.1857586,24.9470086,5
9948,kerrostalo,72,1895,Helsinki,0,0,"Annankatu 11, 00120, Helsinki",60.1641886,24.9408767,3
8239,kerrostalo,65,1900,Helsinki,1,0,"Helsinginkatu 34, 00510, Helsinki",60.1862666,24.945947,2
3354,kerrostalo,87,1900,Helsinki,0,0,"Bulevardi 24, 00120, Helsinki",60.1641123,24.9368106,0
8238,kerrostalo,40,1900,Helsinki,0,0,"Lapinlahdenkatu 25, 00180, Helsinki",60.1673276,24.9253195,1
2165,kerrostalo,88,1900,Helsinki,0,0,"Temppelikatu 1, 00100, Helsinki",60.1736721,24.9282318,3
14528,kerrostalo,30,1915,Helsinki,0,0,"Wavulinintie 1, 00210, Helsinki",60.1540656,24.87893701,1
16095,kerrostalo,31,1915,Helsinki,0,0,"Wavulinintie 1, 00210, Helsinki",60.1540656,24.87893701,1
7333,kerrostalo,36,1915,Helsinki,0,0,"Wavulinintie 1, 00210, Helsinki",60.1540656,24.87893701,1
622,kerrostalo,27,1925,Helsinki,0,0,"Lapinlahdenkatu 8, 00180, Helsinki",60.1668687,24.9259458,1
